concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,FSN
4310190,Mental health functional therapies - 1-2 contacts/week,Observation,SNOMED,Procedure,S,391257009,20030131,20991231,,Mental health functional therapies - 1-2 contacts/week (procedure); Mental health functional therapies - 1-2 contacts/week (regime/therapy)
4170247,Positive dysphotopsia,Condition,SNOMED,Disorder,S,418175004,20060131,20991231,,Positive dysphotopsia (disorder)
45762422,Metal dental crown with polymer coating,Device,SNOMED,Physical Object,S,469044002,20140731,20991231,,"Metal dental crown with polymer coating (physical object); Dental crown, metal/polymer (physical object)"
36683269,Acute myeloid leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2); RPN1-EVI1,Condition,SNOMED,Disorder,S,780844005,20190131,20991231,,Acute myeloid leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2); RPN1-EVI1 (disorder)
37207671,Paediatric SHH (sonic hedgehog) medulloblastoma tumour and germline WGS (whole genome sequencing),Measurement,SNOMED,Procedure,S,82111000000102,20190601,20991231,,
35607947,Acute necrotizing encephalopathy of childhood,Condition,SNOMED,Disorder,S,763310000,20180731,20991231,,Acute necrotizing encephalopathy of childhood (disorder)
4164386,Oxytocin adverse reaction,Observation,SNOMED,Disorder,S,293285001,20020131,20991231,,Oxytocin adverse reaction (disorder)
4213263,Spencer technique,Procedure,SNOMED,Procedure,S,417024002,20050731,20991231,,Spencer technique (procedure)
35623106,Ring chromosome 7 syndrome,Condition,SNOMED,Disorder,S,765489006,20180731,20991231,,Ring chromosome 7 syndrome (disorder)
4228972,Evacuation of subungual hematoma,Procedure,SNOMED,Procedure,S,88584000,20020131,20991231,,Evacuation of subungual hematoma (procedure)
4269643,Entamoeba muris,Observation,SNOMED,Organism,S,62323005,20020131,20991231,,Entamoeba muris (organism)
4076871,Revision of arthrodesis,Procedure,SNOMED,Procedure,S,179579007,20020131,20991231,,Revision of arthrodesis (procedure); Revisional fusion of joint (procedure)
4150102,Clinical genetics service,Procedure,SNOMED,Procedure,S,310049001,20020131,20991231,,Clinical genetics service (procedure)
4218590,Chemosis of conjunctiva,Condition,SNOMED,Disorder,S,8148005,20020131,20991231,,Chemosis of conjunctiva (disorder)
45769027,Primary myoepithelial carcinoma of oropharynx,Condition,SNOMED,Disorder,S,707586009,20150131,20991231,,Primary myoepithelial carcinoma of oropharynx (disorder)
4084857,Rheumatology domiciliary visit requested,Observation,SNOMED,Clinical Finding,S,183718008,20020131,20991231,,Rheumatology domiciliary visit requested (finding)
4333597,Giving clear oral fluid,Procedure,SNOMED,Procedure,S,431815008,20080731,20991231,,Giving clear oral fluid (procedure); Giving clear oral fluid (regime/therapy)
4299388,Limbic function,Observation,SNOMED,Observable Entity,S,77191000,20020131,20991231,,Limbic function (observable entity); Limbic function (function)
762320,Stiffness of joint of left hand,Condition,SNOMED,Clinical Finding,S,321911000119107,20160901,20991231,,
4045954,Destruction of lesion of intracranial vessel,Procedure,SNOMED,Procedure,S,230908007,20020131,20991231,,Destruction of lesion of intracranial vessel (procedure)
4302326,Limothrips denticornis,Observation,SNOMED,Organism,S,78336003,20020131,20991231,,Limothrips denticornis (organism)
4231277,Structure of valve of sinus,Spec Anatomic Site,SNOMED,Body Structure,S,89175004,20020131,20991231,,Structure of valve of sinus (body structure)
4016038,"Salmonella II 11:m,t:e,n,x",Observation,SNOMED,Organism,S,114328002,20020131,20991231,,"Salmonella II 11:m,t:e,n,x (organism)"
4002175,Lower inner quadrant of right breast,Spec Anatomic Site,SNOMED,Body Structure,S,110495000,20020131,20991231,,Structure of lower inner quadrant of right breast (body structure); Lower inner quadrant of right breast (body structure)
36675109,Stability of medial collateral ligament,Observation,SNOMED,Observable Entity,S,771415004,20190131,20991231,,Stability of medial collateral ligament (observable entity)
4071845,Benin,Geography,SNOMED,Location,S,223553005,20020131,20991231,,Benin (geographic location)
4301637,Glandular schwannoma,Condition,SNOMED,Disorder,S,404027007,20030731,20991231,,Glandular schwannoma (disorder); Glandular neurilemmoma (disorder)
4164131,Peripheral region of cell,Spec Anatomic Site,SNOMED,Body Structure,S,45770006,20020131,20991231,,Peripheral region of cell (cell structure); Peripheral region of cell (body structure)
37156279,Structure of digital nerve of right ring finger,Spec Anatomic Site,SNOMED,Body Structure,S,1163563006,20210930,20991231,,Structure of digital nerve of right ring finger (body structure)
441381,Periostosis without osteomyelitis,Condition,SNOMED,Disorder,S,49736003,20020131,20991231,,Periostosis without osteomyelitis (disorder)
36695796,Structure of lunate-triquetrum joint,Spec Anatomic Site,SNOMED,Body Structure,S,773638004,20190131,20991231,,Structure of lunate-triquetrum joint (body structure)
37016470,Cordyceps farinosa,Observation,SNOMED,Organism,S,4931000146100,20160131,20991231,,Cordyceps farinosa (organism); Paecilomyces farinosus (organism); Isaria farinosa (organism)
40481524,Acute myeloid leukemia with t(9:11)(p22;q23); MLLT3-MLL,Condition,SNOMED,Disorder,S,444911000,20100731,20991231,,Acute myeloid leukemia with t(9:11)(p22;q23); MLLT3-MLL (disorder)
37173103,Weakness of left lower limb,Condition,SNOMED,Clinical Finding,S,570941000124100,20220901,20991231,,
4295761,Ostomy adhesive retention strips,Device,SNOMED,Physical Object,S,401772007,20030731,20991231,,Ostomy adhesive retention strips (physical object)
4218046,Fluid appearance,Measurement,SNOMED,Observable Entity,S,396276007,20030731,20991231,,Fluid appearance (observable entity)
4249576,"Haptoglobin measurement, chemical",Measurement,SNOMED,Procedure,S,7301001,20020131,20991231,,"Haptoglobin measurement, chemical (procedure)"
4179329,Medium sized lymphocyte,Spec Anatomic Site,SNOMED,Body Structure,S,52180000,20020131,20991231,,Medium sized lymphocyte (cell)
4178502,Body weight measure,Measurement,SNOMED,Observable Entity,S,363808001,20020131,20991231,,Body weight measure (observable entity); Measured body weight (observable entity)
4058274,H/O: nutritional disorder,Observation,SNOMED,Context-dependent,,161449003,20020131,20991231,,History of nutritional disorder (situation); History of - nutritional disorder (situation); History of - nutritional disorder (context-dependent category)
4036699,Measurement of ganglioside antibody,Measurement,SNOMED,Procedure,S,117263002,20020131,20991231,,Measurement of ganglioside antibody (procedure); Ganglioside antibody assay (procedure)
36685753,Assessment using UK consensus classification of pressure sore severity,Measurement,SNOMED,Procedure,,1102161000000106,20181001,20991231,,
4182453,Parity of cervical os - finding,Observation,SNOMED,Clinical Finding,,366310002,20020131,20991231,,Finding of parity of cervical os (finding)
4083147,Employment report - no examination,Type Concept,SNOMED,Record Artifact,,184809009,20020131,20991231,,Employment report - no examination (record artifact); Employment report - no examination (qualifier value)
4189859,Genus Speothos,Observation,SNOMED,Organism,S,388514008,20030131,20991231,,Genus Speothos (organism)
4234320,Abrasion and/or friction burn of head and/or neck,Condition,SNOMED,Disorder,S,439328007,20090131,20991231,,Abrasion and/or friction burn of head and/or neck (disorder)
45761827,Cardiac electrophysiology analysis system,Device,SNOMED,Physical Object,S,468141002,20140731,20991231,,Cardiac electrophysiology analysis system (physical object)
44809040,Able to manage colostomy,Observation,SNOMED,Clinical Finding,S,844101000000104,20121001,20991231,,
4312385,Benign facial fasciculation,Condition,SNOMED,Clinical Finding,S,423952006,20070131,20991231,,Benign facial fasciculation (finding); Benign facial fasiculation (finding)
4104600,Flexible bronchoscope,Device,SNOMED,Physical Object,S,257225008,20020131,20991231,,Flexible bronchoscope (physical object)
4063046,Prophylactic treatment of ulna with methyl methacrylate,Procedure,SNOMED,Procedure,S,19925008,20020131,20991231,,Prophylactic treatment of ulna with methyl methacrylate (procedure)
4332794,Mesoplasma photuris,Observation,SNOMED,Organism,S,432609008,20080731,20991231,,Mesoplasma photuris (organism)
4204145,Halorubrum tibetense,Observation,SNOMED,Organism,S,433732008,20080731,20991231,,Halorubrum tibetense (organism)
45759603,"Otoacoustic emission system, line-powered",Device,SNOMED,Physical Object,S,464938001,20140731,20991231,,"Otoacoustic emission system, line-powered (physical object)"
37392860,Fungal precipitin level,Measurement,SNOMED,Observable Entity,,1009471000000105,20160401,20991231,,
37171251,Rapid metabolizer,Meas Value,SNOMED,Qualifier Value,S,3341000181107,20220731,20991231,,Rapid metabolizer (qualifier value)
4124576,Vascular structure of thoracic spine,Spec Anatomic Site,SNOMED,Body Structure,S,303957006,20020131,20991231,,Vascular structure of thoracic spine (body structure)
44804661,Not eligible for bowel cancer screening programme,Condition,SNOMED,Clinical Finding,S,758851000000101,20110401,20991231,,
37396225,Transportation by taxi,Procedure,SNOMED,Procedure,S,715956002,20160731,20991231,,Transportation by taxi (procedure)
4002021,Triad knee repair,Procedure,SNOMED,Procedure,S,1104006,20020131,20991231,,Triad knee repair (procedure)
4070798,Supernumerary cusps of the mitral valve,Condition,SNOMED,Disorder,S,204363002,20020131,20991231,,Supernumerary cusps of the mitral valve (disorder)
44789602,Injection for de Quervain's tenosynovitis of thumb,Procedure,SNOMED,Procedure,S,205411000000109,20060401,20991231,,
4056122,Fluid sample analysis,Procedure,SNOMED,Procedure,S,168147001,20020131,20991231,,Fluid sample analysis (procedure)
40508922,Enzymes A - L,Metadata,SNOMED,Navi Concept,,302302007,20020131,20991231,,Enzymes A - L (navigational concept); Enzymes A - L (substance)
4306023,Reading segment height,Observation,SNOMED,Observable Entity,S,419309008,20060131,20991231,,Reading segment height (observable entity)
4252719,Biohazardous material,Observation,SNOMED,Substance,S,409595003,20040731,20991231,,Biohazardous material (substance)
4292543,Raynaud's phenomenon due to trauma,Condition,SNOMED,Clinical Finding,S,402677005,20030731,20991231,,Raynaud's phenomenon due to trauma (finding); Raynaud's phenomenon due to trauma (disorder)
37119272,Entire septal fascicle,Spec Anatomic Site,SNOMED,Body Structure,S,729737009,20170731,20991231,,Entire septal fascicle (body structure)
4033161,Supereruption of tooth associated with malocclusion,Condition,SNOMED,Disorder,S,109646005,20020131,20991231,,Supereruption of tooth associated with malocclusion (disorder)
37312567,Cilastatin- and imipenem- and relebactam-containing product,Drug,SNOMED,Pharma/Biol Product,,789073003,20200131,20991231,,Product containing cilastatin and imipenem and relebactam (medicinal product)
4011565,Staff nurse,Provider,SNOMED,Social Context,,158994007,20020131,20991231,,Staff nurse (occupation)
37115619,Entire pelvic blood vessel,Spec Anatomic Site,SNOMED,Body Structure,S,732036004,20170731,20991231,,Entire pelvic blood vessel (body structure)
37114738,Entire juxtarestiform body,Spec Anatomic Site,SNOMED,Body Structure,S,730845005,20170731,20991231,,Entire juxtarestiform body (body structure)
36676623,Genus Frederiksenia,Observation,SNOMED,Organism,S,773550000,20190131,20991231,,Genus Frederiksenia (organism)
4180365,Arapaho language,Language,SNOMED,Qualifier Value,S,297743000,20020131,20991231,,Arapaho language (qualifier value)
4106718,Genus Chrysops,Observation,SNOMED,Organism,S,29901001,20020131,20991231,,Genus Chrysops (organism); Chrysops (organism)
4241899,Carcinoma in situ of skin of chin,Condition,SNOMED,Disorder,S,92718003,20020131,20991231,,Carcinoma in situ of skin of chin (disorder)
4107379,Solanum malacoxylon poisoning,Condition,SNOMED,Disorder,S,3009006,20020131,20991231,,Solanum malacoxylon poisoning (disorder)
4148608,Hemoglobin Prato,Drug,SNOMED,Substance,,30792009,20020131,20991231,,Hemoglobin Prato (substance)
4167145,Allergy to sulfinpyrazone,Observation,SNOMED,Clinical Finding,,294218001,20020131,20991231,,Allergy to sulfinpyrazone (finding); Sulfinpyrazone allergy (disorder)
37156796,Drospirenone- and estetrol-containing product in oral dose form,Drug,SNOMED,Clinical Drug Form,,1179493008,20211031,20991231,,Product containing drospirenone and estetrol in oral dose form (medicinal product form)
4096433,Vinblastine adverse reaction,Observation,SNOMED,Disorder,S,292251009,20020131,20991231,,Vinblastine adverse reaction (disorder)
4055710,Abrasion of skin of interscapular region of back,Condition,SNOMED,Disorder,S,211038003,20020131,20991231,,"Abrasion of skin of interscapular region of back (disorder); Abrasion, interscapular (disorder)"
36674818,Paternal uniparental disomy of chromosome 13,Condition,SNOMED,Disorder,S,770668007,20190131,20991231,,Paternal uniparental disomy of chromosome 13 (disorder)
4237615,Segmental lobectomy with bronchoplasty,Procedure,SNOMED,Procedure,S,40902008,20020131,20991231,,Segmental lobectomy with bronchoplasty (procedure)
40491000,Malignant neoplasm of parametrium,Condition,SNOMED,Disorder,S,448674007,20110731,20991231,,Malignant neoplasm of parametrium (disorder)
4206400,Laparoscopic partial nephrectomy,Procedure,SNOMED,Procedure,S,439739008,20090131,20991231,,Laparoscopic partial excision of kidney (procedure)
4047790,Etiocholanolone fever,Condition,SNOMED,Disorder,S,123977005,20020131,20991231,,Etiocholanolone fever (disorder)
4055721,"Splinter of abdominal wall, without major open wound",Condition,SNOMED,Disorder,S,211125009,20020131,20991231,,"Splinter of abdominal wall, without major open wound (disorder)"
4332023,High risk food,Observation,SNOMED,Substance,S,228033001,20020131,20991231,,High risk food (substance)
4041559,Lipoprotein electrophoresis within reference range,Measurement,SNOMED,Clinical Finding,,166852004,20020131,20991231,,Lipoprotein electrophoresis within reference range (finding); Lipoprotein electrophoresis normal (finding)
45772874,Adaptor/connector,Device,SNOMED,Physical Object,S,706852003,20140731,20991231,,Adaptor/connector (physical object)
314208,Injury of radial blood vessel,Condition,SNOMED,Disorder,S,210835005,20020131,20991231,,Radial blood vessel injury (disorder)
